actual,idx,pred,cats,N0,N1,N2,N3,N4,I0,I1,I2,I3,I4
0.0,386,0.0,0,0,0,0,0,0,4605,2354,981,2525,4379
0.0,387,0.0,0,0,0,0,0,0,225,3272,1484,4778,3726
0.0,388,0.0,0,0,0,0,0,0,4536,3094,2536,3432,4408
0.0,389,0.0,0,0,0,0,0,0,4226,4754,1542,4006,2221
0.0,390,0.0,0,0,0,0,0,0,951,1833,3590,653,1258
0.0,391,0.0,0,0,0,0,0,0,4113,2235,602,2321,880
0.0,392,0.0,0,0,0,0,0,0,4280,677,2535,2976,3601
0.0,393,0.0,0,0,0,0,0,0,80,2842,4693,1458,2818
0.0,394,0.0,0,0,0,0,0,0,2984,964,354,4521,1825
0.0,395,0.0,0,0,0,0,0,0,3145,2420,2931,1089,459
0.0,396,0.0,0,0,0,0,0,0,4875,2169,2875,449,916
0.0,397,0.0,0,0,0,0,0,0,1553,3606,4587,3623,2318
0.0,398,0.0,0,0,0,0,0,0,2442,471,1707,2301,1942
0.0,399,0.0,0,0,0,0,0,0,2742,3448,3505,400,224
0.0,400,0.0,0,0,0,0,0,0,3955,1137,399,2657,4616
0.0,401,0.0,0,0,0,0,0,0,2990,4172,4254,2939,2000
0.0,402,0.0,0,0,0,0,0,0,1866,2403,4780,3507,3900
0.0,403,0.0,0,0,0,0,0,0,3924,1168,567,3605,2459
0.0,404,0.0,0,0,0,0,0,0,1596,3483,509,2512,1526
0.0,405,0.0,0,0,0,0,0,0,4646,1016,4943,372,1072
0.0,406,0.0,0,0,0,0,0,0,3651,1305,779,538,4811
0.0,407,0.0,0,0,0,0,0,0,4134,432,1570,3938,3957
0.0,408,0.0,0,2,0,0,0,0,9536,4496,3255,3083,4432
0.0,409,0.0,0,0,0,0,0,0,1859,3142,2816,4749,559
0.0,410,0.0,0,0,0,0,0,0,1384,3782,524,4954,4717
0.0,411,0.0,0,0,0,0,0,0,1859,2585,4066,860,2692
0.0,412,0.0,0,0,0,0,0,0,4955,1340,3040,4003,3527
0.0,413,0.0,0,0,0,0,0,0,1594,3561,4239,4793,2923
0.0,414,0.0,0,0,0,0,0,0,1666,4038,1944,3529,3618
0.0,415,0.0,0,0,0,0,0,0,2881,4710,860,3568,4517
0.0,416,0.0,0,0,0,0,0,0,2900,4367,2926,293,2602
0.0,417,0.0,0,0,0,0,0,0,2088,4371,1838,2564,2704
0.0,418,0.0,0,0,0,0,0,0,4646,3553,2286,2338,1009
0.0,419,0.0,0,0,0,0,0,0,2345,649,1914,586,1620
0.0,420,0.0,0,0,0,0,0,0,3469,4809,3569,3522,2600
0.0,421,0.0,0,0,0,0,0,0,84,1078,3503,2443,3264
0.0,422,0.0,0,0,0,0,0,0,2610,1450,3619,1349,2923
0.0,423,0.0,0,0,0,0,0,0,2246,4475,1031,1127,3655
0.0,424,0.0,0,0,0,0,0,0,4054,471,2387,3249,305
0.0,425,0.0,0,0,0,0,0,0,891,1688,3138,2655,1355
0.0,426,0.0,0,0,0,0,0,0,1815,2569,2066,2285,4046
0.0,427,0.0,0,0,0,0,0,0,2489,4255,2430,2647,3744
0.0,428,0.0,0,0,0,0,0,0,2306,3009,2034,245,1453
0.0,429,0.0,0,0,0,0,0,0,3217,538,2497,2409,487
0.0,430,0.0,0,0,0,0,0,0,546,294,3489,4479,2663
0.0,431,0.0,0,0,0,0,0,0,3235,1506,2562,1346,1898
0.0,432,0.0,0,0,0,0,0,0,360,2599,2331,2448,2725
0.0,433,0.0,0,0,0,0,0,0,4044,738,1517,2560,3167
0.0,434,0.0,0,0,0,0,0,0,863,1603,2276,4975,4685
0.0,435,0.0,0,0,0,0,0,0,4628,3054,3967,1192,3721
0.0,436,0.0,0,0,0,0,0,0,4857,2867,3368,4441,4747
0.0,437,0.0,0,0,0,0,0,0,1627,1502,203,1082,3837
0.0,438,0.0,0,0,0,0,0,0,3703,1100,413,3561,1426
0.0,439,0.0,0,0,0,0,0,0,3534,1892,4184,1616,436
0.0,440,0.0,0,0,0,0,0,0,4337,2155,939,1963,4382
0.0,441,0.0,0,0,0,0,0,0,1933,3530,2221,2620,4150
0.0,442,0.0,0,0,0,0,0,0,1863,3829,3389,3763,1283
0.0,443,0.0,0,0,0,0,0,0,767,1876,2520,3151,1624
0.0,444,0.0,0,0,0,0,0,0,451,3911,3575,2524,3969
0.0,445,0.0,0,0,0,0,0,0,3707,804,175,3513,848
0.0,446,0.0,0,0,0,0,0,0,277,3343,2633,2757,238
0.0,447,0.0,0,0,0,0,0,0,3460,1108,3716,1718,2981
0.0,448,0.0,0,0,0,0,0,0,4645,4135,1056,3387,4290
0.0,449,0.0,0,0,0,0,0,0,4403,592,2891,4421,4354
0.0,450,0.0,0,0,0,0,0,0,2314,1550,3423,4442,4476
0.0,451,0.0,0,0,0,0,0,0,3969,3525,3911,2224,3575
0.0,452,0.0,0,0,0,0,0,0,3873,2069,531,2879,3395
0.0,453,0.0,0,0,0,0,0,0,3524,578,3147,3369,1092
0.0,454,0.0,0,0,0,0,0,0,4623,4140,1395,3477,3382
0.0,455,0.0,0,0,0,0,0,0,128,2719,834,3326,1803
0.0,456,0.0,0,0,0,0,0,0,1719,628,888,1899,4942
0.0,457,2.0,1,3,0,3,2,0,10453,2023,10403,9715,2446
0.0,458,0.0,0,0,0,0,0,0,3881,1488,3641,2707,4401
0.0,459,0.0,0,0,0,0,0,0,1401,357,3268,1645,3485
0.0,460,0.0,0,0,0,0,0,0,3181,786,697,4622,2200
0.0,461,0.0,0,0,0,0,0,0,1569,828,3355,4108,2291
0.0,462,0.0,0,0,0,0,0,0,4722,2662,1879,1380,3883
0.0,463,0.0,0,0,0,0,0,0,2487,3164,244,2986,488
0.0,464,0.0,0,0,0,0,0,0,4190,4760,4355,3812,2540
0.0,465,0.0,0,0,0,0,0,0,4700,4786,3834,4824,3664
0.0,466,0.0,0,0,0,0,0,0,2066,335,4968,4352,3513
0.0,467,0.0,0,0,0,0,0,0,872,1352,4799,4730,4294
0.0,468,0.0,0,0,0,0,0,0,4024,3460,102,3530,2448
0.0,469,0.0,0,0,0,0,0,0,4816,362,249,2478,0
0.0,470,0.0,0,0,0,0,0,0,2295,1599,4929,2774,984
0.0,471,0.0,0,0,0,0,0,0,3617,2387,3616,2217,424
0.0,472,0.0,0,0,0,0,0,0,531,254,2069,4327,3403
0.0,473,0.0,0,0,0,0,0,0,1668,4591,1939,4716,112
0.0,474,0.0,0,0,0,0,0,0,548,987,4691,3792,1847
0.0,475,0.0,0,0,0,0,0,0,1896,3988,899,4855,502
0.0,476,0.0,0,0,0,0,0,0,2919,109,818,4574,373
0.0,477,0.0,0,0,0,0,0,0,3572,626,3996,1914,1568
0.0,478,0.0,0,0,0,0,0,0,3731,3139,4339,1825,3933
0.0,479,0.0,0,0,0,0,0,0,2290,2932,3488,3981,3219
0.0,480,0.0,0,0,0,0,0,0,305,4549,1456,3150,4361
0.0,481,0.0,0,0,0,0,0,0,3857,1844,4517,4066,170
0.0,482,0.0,0,0,0,0,0,0,146,1112,1389,971,1907
0.0,483,0.0,0,0,0,0,0,0,2509,322,828,1998,3063
0.0,484,0.0,0,0,0,0,0,0,1762,1248,3283,858,2150
0.0,485,0.0,0,0,0,0,0,0,2492,111,2980,300,2178
0.0,486,0.0,0,0,0,0,0,0,1729,2242,2006,197,2542
0.0,487,0.0,0,0,0,0,0,0,2926,2497,429,2553,4316
0.0,488,0.0,0,0,0,0,0,0,3796,1334,737,3236,934
0.0,489,0.0,0,0,0,0,0,0,3601,1454,697,3550,3007
0.0,490,0.0,0,0,0,0,0,0,133,3290,160,580,4728
0.0,491,0.0,0,0,0,0,0,0,3696,3645,2490,2601,4524
0.0,492,0.0,0,0,0,0,0,0,1692,2343,512,2852,3518
0.0,493,0.0,0,0,0,0,0,0,1681,3515,3019,2580,1065
0.0,494,0.0,0,0,0,0,0,0,2895,4806,4266,3866,1893
0.0,495,0.0,0,0,0,0,0,0,2072,97,1905,873,3187
0.0,496,0.0,0,0,0,0,0,0,3154,4327,646,2302,254
0.0,497,0.0,0,0,0,0,0,0,413,3561,3026,2671,2124
0.0,498,0.0,0,0,0,0,0,0,2598,3046,2227,4962,898
0.0,499,0.0,0,0,0,0,0,0,1835,1388,1595,117,1613
0.0,500,0.0,0,0,0,0,0,0,1697,2534,3013,1427,4514
0.0,501,0.0,0,0,0,0,0,0,893,2565,440,2369,190
0.0,502,0.0,0,0,0,0,0,0,4855,3667,3250,2466,1400
0.0,503,0.0,0,0,0,0,0,0,2862,1933,3002,2806,3167
0.0,504,0.0,0,0,0,0,0,0,848,2310,2019,505,3549
0.0,505,0.0,0,0,0,0,0,0,445,3707,1455,848,3539
0.0,506,0.0,0,0,0,0,0,0,4570,4532,3758,1221,1723
0.0,507,0.0,0,0,0,0,0,0,3044,784,1859,1841,4710
0.0,508,0.0,0,0,0,0,0,0,1020,4624,988,2190,3234
0.0,509,0.0,0,0,0,0,0,0,2127,3618,47,4786,4861
0.0,510,0.0,0,0,0,0,0,0,3291,4908,4635,4930,1458
0.0,511,0.0,0,0,0,0,0,0,3939,4106,3096,2198,2363
0.0,512,0.0,0,0,0,0,0,0,4499,3391,4599,345,2643
0.0,513,0.0,0,0,0,0,0,0,4464,3207,1595,656,1124
0.0,514,0.0,0,0,0,0,0,0,3531,3713,1306,3928,3122
0.0,515,0.0,0,0,0,0,0,0,4243,184,3691,1556,3593
0.0,516,0.0,0,0,0,0,0,0,3499,1913,2699,2995,130
0.0,517,0.0,0,0,0,0,0,0,1457,4408,861,1487,2660
0.0,518,0.0,0,0,0,0,0,0,853,1306,3398,3529,1040
0.0,519,0.0,0,0,0,0,0,0,3352,2867,3705,1603,1661
0.0,520,0.0,0,0,0,0,0,0,797,2401,4195,3496,2357
0.0,521,0.0,0,0,2,0,0,0,4260,8760,1655,2535,536
0.0,522,0.0,0,0,0,0,0,0,35,2351,4455,423,1162
0.0,523,0.0,0,0,0,0,0,0,3303,4508,3532,3966,1264
0.0,524,0.0,0,0,0,0,0,0,410,3782,1384,839,4717
0.0,525,0.0,0,0,0,0,0,0,3830,2997,1753,4426,3814
0.0,526,0.0,0,0,0,0,0,0,4924,2142,4246,4323,1645
0.0,527,0.0,0,0,0,0,0,0,1835,258,117,4132,499
0.0,528,0.0,0,0,0,0,0,0,2224,3525,3506,1429,111
0.0,529,0.0,0,0,0,0,0,0,2021,2607,754,3117,3410
0.0,530,0.0,0,0,1,0,0,0,2755,6346,2832,4289,3120
0.0,531,0.0,0,0,0,0,0,0,472,452,2069,3395,901
0.0,532,0.0,0,0,0,0,0,0,4812,4810,2421,3840,1837
0.0,533,0.0,0,0,0,0,0,0,721,258,2489,3088,4408
0.0,534,0.0,0,0,0,0,0,0,2497,2007,1792,1738,4560
0.0,535,0.0,0,0,0,0,0,0,4903,358,3773,4202,514
0.0,536,0.0,0,0,0,0,0,0,521,3206,3087,1575,460
0.0,537,0.0,0,0,0,0,0,0,2908,4695,3515,3440,4776
0.0,538,0.0,0,0,0,0,0,0,885,406,2562,357,3737
0.0,539,0.0,0,0,0,0,0,0,3972,2735,3224,4658,2129
0.0,540,0.0,0,0,2,0,0,0,2960,8308,3291,4635,2402
0.0,541,0.0,0,0,0,0,0,0,4410,943,649,2508,3898
0.0,542,0.0,0,0,0,0,0,0,906,715,724,1361,2528
0.0,543,0.0,0,0,0,0,0,0,94,2241,1069,4728,4590
0.0,544,0.0,0,0,0,0,0,0,977,4334,2374,1472,2822
0.0,545,0.0,0,0,0,0,0,0,3624,381,4934,1292,1048
0.0,546,0.0,0,0,0,0,0,0,430,2675,942,2625,294
0.0,547,0.0,0,0,0,2,0,0,1221,1326,9536,591,1353
0.0,548,0.0,0,0,0,0,0,0,1231,3792,222,3656,4691
0.0,549,0.0,0,0,0,0,0,0,4573,1282,1265,2417,1127
0.0,550,0.0,0,0,0,0,0,0,3345,236,1021,1531,237
0.0,551,0.0,0,0,0,0,0,0,1669,2295,984,3851,470
0.0,552,0.0,0,0,0,0,0,0,1141,1022,2646,2570,3125
0.0,553,0.0,0,3,0,0,0,0,9905,326,2525,1373,2354
0.0,554,0.0,0,0,0,0,0,0,821,2584,3531,1081,3434
0.0,555,0.0,0,0,0,0,0,0,3369,4712,2697,2117,1184
0.0,556,0.0,0,0,0,0,0,0,2215,2866,568,1880,3802
0.0,557,0.0,0,0,0,0,0,0,175,703,2697,2138,4405
0.0,558,0.0,0,0,0,0,0,0,2104,627,4962,2598,1912
0.0,559,0.0,0,0,0,0,0,0,4237,2119,3900,3863,1407
0.0,560,0.0,0,0,0,0,0,0,1090,1360,3468,4377,2835
0.0,561,0.0,0,0,0,0,0,0,4775,2306,3270,1453,86
0.0,562,0.0,0,0,0,0,0,0,3926,2835,4330,3871,214
0.0,563,0.0,0,0,0,0,0,0,3001,3082,3922,4675,738
0.0,564,0.0,0,0,0,0,0,0,3330,4585,197,21,1547
0.0,565,0.0,0,0,0,0,0,0,2718,3823,3620,4103,2946
0.0,566,0.0,0,0,0,0,0,0,1784,4204,4527,41,4468
0.0,567,0.0,0,0,0,0,0,0,4406,403,4363,3605,2042
0.0,568,0.0,0,0,0,0,0,0,3385,3802,1277,4972,3838
0.0,569,0.0,0,0,0,0,0,0,110,557,961,3713,3540
0.0,570,0.0,0,0,0,0,0,0,2346,4370,403,162,1971
0.0,571,0.0,0,0,0,0,0,0,1758,3484,1894,1656,2198
0.0,572,0.0,0,0,0,0,0,0,3012,1938,4808,3986,2057
0.0,573,0.0,0,0,0,0,0,0,435,700,3737,2572,4628
0.0,574,0.0,0,0,0,0,0,0,3395,531,1324,28,1199
0.0,575,0.0,0,0,0,0,0,0,3866,2261,4266,4838,3760
0.0,576,0.0,0,0,0,0,0,0,3301,4850,1768,1761,203
0.0,577,0.0,0,0,0,0,0,0,4862,3788,1129,1526,1599
0.0,578,0.0,0,0,0,0,0,0,3524,453,1438,1011,3712
0.0,579,0.0,0,0,0,9,0,0,1507,2581,12384,1924,2661
0.0,580,0.0,0,0,0,0,0,0,3290,2208,4276,3292,4594
0.0,581,0.0,0,0,0,0,0,0,603,3346,3263,3552,3011
0.0,582,0.0,0,0,0,0,0,0,3503,4556,3486,1386,1803
0.0,583,0.0,0,0,0,0,0,0,4734,4834,1833,2016,2526
0.0,584,0.0,0,0,0,0,0,0,3432,1299,3605,246,4536
0.0,585,0.0,0,0,0,0,0,0,771,3418,3450,2119,1271
0.0,586,0.0,0,0,0,0,0,0,649,3667,1914,1565,2231
0.0,587,0.0,0,0,0,0,0,0,254,3402,3721,472,594
0.0,588,0.0,0,0,0,0,0,0,147,1110,1615,3948,142
0.0,589,0.0,0,0,0,0,0,0,1831,2584,2364,821,1242
0.0,590,0.0,0,0,0,0,0,0,1652,584,3605,4407,3748
0.0,591,0.0,0,0,0,0,0,0,3653,3597,3350,2795,597
0.0,592,0.0,0,0,0,0,0,0,4744,4720,3128,4403,449
0.0,593,0.0,0,0,0,0,0,0,3005,4792,4411,4931,680
0.0,594,0.0,0,0,0,0,0,0,254,4327,496,1893,587
0.0,595,0.0,0,0,0,0,0,0,3831,3921,724,1685,2503
0.0,596,0.0,0,0,0,0,0,0,3040,1228,4761,1382,1264
0.0,597,0.0,0,0,0,0,0,0,3224,251,4209,3222,3773
0.0,598,0.0,0,0,0,0,0,0,1770,2894,3504,954,253
0.0,599,0.0,0,0,0,0,0,0,371,2097,489,3791,1546
0.0,600,0.0,0,0,0,0,0,0,2350,1347,2902,1882,3507
0.0,601,0.0,0,0,0,0,0,0,4657,342,96,3277,2689
0.0,602,0.0,0,0,0,0,0,0,1726,391,524,2663,3195
0.0,603,0.0,0,0,0,0,0,0,1767,581,3552,3930,2614
0.0,604,0.0,0,0,0,0,0,0,4023,82,3928,2353,2925
0.0,605,0.0,0,0,0,0,0,0,1284,3434,851,1081,2364
0.0,606,0.0,0,0,0,0,0,0,4397,12,1216,2366,669
0.0,607,0.0,0,0,0,0,0,0,4835,2614,2417,3471,4334
0.0,608,0.0,0,0,0,2,0,0,3490,2446,9583,2218,1504
0.0,609,0.0,0,0,0,0,0,0,427,404,2594,4241,2898
0.0,610,0.0,0,0,0,0,0,0,3622,1030,2640,4258,4843
0.0,611,0.0,0,0,0,0,0,0,644,4683,578,3503,2336
0.0,612,0.0,0,0,0,0,0,0,2653,916,2092,1444,1250
0.0,613,0.0,0,0,0,0,0,0,1447,3007,3911,4725,3550
0.0,614,0.0,0,0,0,0,0,0,2956,1421,1320,4525,2611
0.0,615,0.0,0,0,0,0,0,0,3659,902,13,3486,3747
0.0,616,0.0,0,0,0,0,0,0,4332,2303,383,868,2914
0.0,617,0.0,0,0,0,0,0,0,4878,4577,3953,4364,940
0.0,618,0.0,0,0,0,0,0,0,1549,860,2585,1859,3596
0.0,619,0.0,0,0,0,0,0,0,60,4777,4229,4052,1424
0.0,620,0.0,0,1,0,0,0,0,6745,1382,4539,4124,3065
0.0,621,0.0,0,0,0,0,0,0,3782,184,1867,2108,4518
0.0,622,0.0,0,0,0,0,0,0,753,2085,1974,528,2313
0.0,623,0.0,0,0,0,0,0,0,674,4751,2138,557,1965
0.0,624,0.0,0,0,0,0,0,0,2169,999,2186,2421,1410
0.0,625,0.0,0,0,0,0,0,0,2508,3033,4740,3869,1227
0.0,626,0.0,0,0,0,0,0,0,4436,4758,649,943,2782
0.0,627,0.0,0,0,0,0,0,0,2810,558,4965,4946,4759
0.0,628,0.0,0,0,0,0,0,0,4751,4727,4924,774,4569
0.0,629,0.0,0,0,0,0,0,0,3431,3363,3487,3273,2341
0.0,630,0.0,0,0,0,0,0,0,4615,1729,4486,486,2387
0.0,631,0.0,0,0,0,0,0,0,2219,3857,813,1176,3393
0.0,632,8.0,0,8,0,0,0,0,12273,2729,368,1851,4558
0.0,633,0.0,0,0,0,0,0,0,4524,4965,2490,4946,159
0.0,634,0.0,0,0,0,0,0,0,4182,3607,308,2489,722
0.0,635,0.0,0,0,0,0,0,0,615,1970,3005,2181,3578
0.0,636,0.0,0,0,0,0,0,0,4455,525,759,3415,2229
0.0,637,0.0,0,0,0,0,0,0,664,858,2588,3316,3390
0.0,638,0.0,0,0,0,0,0,0,1790,180,2143,4897,680
0.0,639,0.0,0,0,0,0,0,0,1160,3732,1588,3055,836
0.0,640,0.0,0,0,0,0,0,0,4436,2782,626,2068,3223
0.0,641,0.0,0,0,0,0,0,0,1933,2558,441,2202,232
0.0,642,0.0,0,0,0,0,0,0,57,985,1998,1685,2584
0.0,643,0.0,0,0,0,0,0,0,1584,918,4347,3109,4320
0.0,644,0.0,0,0,0,0,0,0,611,2914,84,3695,4179
0.0,645,0.0,1,2,0,0,0,2,8385,932,598,954,8525
0.0,646,0.0,0,0,0,0,0,0,4275,1893,4327,496,3701
0.0,647,0.0,0,0,0,0,0,0,1108,4258,3484,3407,3460
0.0,648,0.0,0,0,0,0,0,0,431,4746,1591,3684,1346
0.0,649,0.0,0,0,0,0,0,0,2231,586,943,1914,2782
0.0,650,0.0,0,0,0,0,0,0,2943,2697,4899,3672,1635
0.0,651,0.0,0,0,0,0,0,0,2566,3621,1177,2811,182
0.0,652,0.0,0,0,0,0,0,0,1399,4304,1966,4816,4249
0.0,653,0.0,0,0,0,0,0,0,1541,2226,4412,3701,3080
0.0,654,0.0,0,0,0,0,0,0,1181,4757,179,1248,898
0.0,655,0.0,0,0,0,0,0,0,4047,3522,4115,3569,4655
0.0,656,0.0,0,0,0,0,0,0,1052,4993,4571,4464,4784
0.0,657,0.0,0,0,0,0,0,0,814,2161,2680,2858,2130
0.0,658,0.0,0,0,0,0,0,0,2826,2680,3948,1362,1483
0.0,659,0.0,0,0,0,0,0,0,3632,247,3376,1015,1652
0.0,660,0.0,0,0,0,0,0,0,2404,3044,2048,4710,4083
0.0,661,0.0,0,0,0,0,0,0,977,1740,206,309,65
0.0,662,0.0,0,0,0,0,0,0,4594,3373,4276,2936,387
0.0,663,0.0,0,0,0,0,0,0,3200,1330,725,2791,3092
0.0,664,0.0,0,0,0,0,0,0,2925,858,1248,1402,1407
0.0,665,0.0,0,0,0,0,0,0,4131,2701,2159,4199,1587
0.0,666,0.0,0,0,0,0,0,0,3804,1959,3656,1406,3244
0.0,667,0.0,0,0,0,0,0,0,889,2798,4472,3711,1941
0.0,668,0.0,0,0,0,0,0,0,4689,4599,3320,257,866
0.0,669,0.0,0,0,0,0,0,0,4112,4386,1231,12,3714
0.0,670,0.0,0,0,0,0,0,0,217,3912,2841,2093,2920
0.0,671,0.0,0,0,0,0,0,0,2146,4203,3720,1823,4432
0.0,672,0.0,0,0,0,0,0,0,3534,2909,4184,360,2599
0.0,673,0.0,0,0,0,0,0,0,1008,4798,4804,4403,4316
0.0,674,0.0,0,0,0,0,0,0,2138,4751,623,204,4727
0.0,675,0.0,0,0,0,0,0,0,3980,3843,1318,718,234
0.0,676,7.0,1,3,0,0,0,2,9976,1781,2257,3750,9558
0.0,677,0.0,0,0,0,0,0,0,1429,195,3601,4280,3969
0.0,678,0.0,0,0,0,0,0,0,254,2179,4327,2302,4275
0.0,679,0.0,0,0,0,0,0,0,3961,1708,3331,3404,1957
0.0,680,0.0,0,0,0,0,0,0,4835,4100,4127,180,2784
0.0,681,0.0,0,0,0,0,0,0,4503,2547,2812,2280,1938
0.0,682,0.0,0,0,0,0,0,0,1258,3232,4763,1878,1964
0.0,683,0.0,0,0,0,0,0,0,2888,2778,2158,3806,3540
0.0,684,0.0,0,0,0,0,0,0,1058,3932,1577,932,4683
0.0,685,0.0,0,0,0,0,0,0,2599,3485,452,2331,3386
0.0,686,0.0,0,0,0,0,0,0,1656,421,3029,3110,478
0.0,687,0.0,0,0,0,0,0,0,4893,1671,4367,3406,35
0.0,688,0.0,0,0,0,0,0,0,3994,86,3078,1717,2339
0.0,689,0.0,0,0,0,0,0,0,274,819,3126,1543,3508
0.0,690,0.0,0,0,0,0,0,0,3052,4683,3158,214,3871
0.0,691,0.0,0,0,0,0,0,0,205,998,2620,2606,372
0.0,692,0.0,0,0,0,0,0,0,1055,3831,4194,2528,1739
0.0,693,0.0,0,0,0,0,0,0,3948,2369,1117,177,4118
0.0,694,0.0,0,0,0,0,0,0,923,3715,4474,146,3287
0.0,695,0.0,0,0,0,0,0,0,4776,537,2885,4784,267
0.0,696,0.0,0,0,0,0,0,0,1804,4870,4103,3976,4925
0.0,697,0.0,0,0,0,0,0,0,1454,3753,4295,842,4622
0.0,698,0.0,0,0,0,0,0,0,1347,1762,3507,4780,2902
0.0,699,0.0,0,0,0,0,0,0,1042,3364,158,3153,3623
0.0,700,0.0,0,0,0,0,0,0,573,4563,3943,2550,4628
0.0,701,6.0,1,6,0,5,0,6,11920,3912,11724,323,12013
0.0,702,0.0,0,0,0,0,0,0,4446,3199,2289,1528,3395
0.0,703,0.0,0,0,0,0,0,0,3905,3268,149,2299,538
0.0,704,0.0,0,0,0,0,0,0,2537,3339,4214,2929,552
0.0,705,0.0,0,0,0,0,0,0,1517,908,1089,3145,3282
0.0,706,0.0,0,0,0,0,0,0,3629,4219,4142,2586,4773
0.0,707,0.0,0,0,0,0,0,0,63,741,2982,2399,2120
0.0,708,0.0,0,0,0,0,0,0,3673,4123,4311,3895,3278
0.0,709,1.0,3,1,1,1,1,1,6481,5225,5462,5285,5088
0.0,710,0.0,0,0,0,0,0,0,3103,2597,3319,4138,102
0.0,711,0.0,0,0,0,0,0,0,1604,2469,1654,2228,1798
0.0,712,0.0,0,0,0,0,0,0,4458,4987,2241,1840,94
0.0,713,0.0,0,0,0,0,0,0,3102,1969,2545,3204,5
0.0,714,0.0,0,0,0,0,0,0,2322,4749,159,3175,1347
0.0,715,0.0,0,0,0,0,0,0,542,2822,906,3676,4289
0.0,716,0.0,0,0,0,0,0,0,2400,3998,4146,2563,1785
0.0,717,0.0,0,0,0,0,0,0,1359,1933,3145,832,2620
0.0,718,0.0,0,0,0,0,0,0,1958,675,255,3934,1415
0.0,719,0.0,0,0,0,0,0,0,1439,4662,992,3828,871
0.0,720,0.0,0,0,0,0,0,0,3261,3119,3260,1390,4056
0.0,721,0.0,0,0,0,0,0,0,533,1873,3326,2489,3090
0.0,722,0.0,0,0,0,0,0,0,210,4182,2084,634,3022
0.0,723,0.0,0,0,0,0,0,0,3513,445,3353,335,1480
0.0,724,0.0,0,0,0,0,0,0,729,2197,2528,1183,4248
0.0,725,0.0,0,0,0,0,0,0,1287,4831,663,3074,4930
0.0,726,0.0,0,0,0,0,0,0,4936,4821,3725,3006,113
0.0,727,0.0,0,0,0,0,0,0,1085,2758,3805,1260,3020
0.0,728,0.0,0,0,0,0,0,0,106,3579,4718,2499,3700
0.0,729,0.0,0,0,0,0,0,0,724,2197,3921,1183,2423
0.0,730,0.0,0,0,0,0,2,0,473,109,1968,8550,2148
0.0,731,0.0,0,0,0,0,0,0,3571,65,1540,3749,1928
0.0,732,0.0,0,0,0,0,0,0,1877,4707,863,3312,2107
0.0,733,0.0,0,0,0,0,0,0,1878,124,3931,170,3232
0.0,734,0.0,0,0,0,0,0,0,3604,4065,4357,2362,1498
0.0,735,0.0,0,0,0,0,0,0,4351,4429,4829,4981,3259
0.0,736,0.0,0,0,0,0,0,0,4486,1097,3501,8,4881
0.0,737,0.0,0,0,0,0,0,0,488,3796,789,3236,42
0.0,738,0.0,0,0,0,0,0,0,433,3167,1404,4044,1517
0.0,739,0.0,0,0,0,0,0,0,1876,840,2309,4868,2976
0.0,740,0.0,0,0,0,0,0,0,4914,4247,2174,1372,2743
0.0,741,0.0,0,0,0,0,0,0,1400,1565,2982,4545,3571
0.0,742,0.0,0,0,0,0,0,0,1341,2286,2739,3328,3759
0.0,743,0.0,0,0,0,0,0,0,977,1712,65,4200,3355
0.0,744,0.0,0,0,0,0,0,0,4973,2421,3670,1492,532
0.0,745,0.0,0,0,0,0,0,0,644,3623,1438,2914,4133
0.0,746,0.0,0,0,0,0,0,0,4311,3808,4763,1844,807
0.0,747,0.0,0,0,0,0,0,0,673,2296,2305,1008,52
0.0,748,0.0,0,0,0,0,0,0,4383,2287,2000,4351,4818
0.0,749,0.0,0,0,0,0,0,0,2568,1609,1021,3349,1020
0.0,750,0.0,0,0,0,0,0,0,3442,2303,3618,1224,3401
0.0,751,0.0,0,0,0,0,0,0,2876,2738,2581,4770,1215
0.0,752,0.0,0,0,0,0,0,0,2606,599,767,4171,443
0.0,753,0.0,0,0,0,0,0,0,4052,3525,528,4848,2224
0.0,754,8.0,0,0,1,0,0,0,529,7846,4289,3117,2729
0.0,755,0.0,0,0,0,0,0,0,1798,493,1752,2580,1681
0.0,756,0.0,0,0,0,0,0,0,2324,2795,1646,3296,3837
0.0,757,2.0,1,0,0,2,2,2,399,4142,9250,9695,8647
0.0,758,0.0,0,0,0,0,0,0,1404,4028,1828,4607,992
0.0,759,0.0,0,0,0,0,0,0,2229,636,3424,4785,4456
0.0,760,0.0,0,0,0,0,0,0,4188,3637,1060,1564,2758
0.0,761,0.0,0,0,0,0,0,0,948,4132,2113,1465,2146
0.0,762,0.0,0,0,0,0,0,0,990,661,4102,977,2955
0.0,763,0.0,0,0,0,0,0,0,210,2084,4845,4182,1354
0.0,764,0.0,0,0,0,0,0,0,145,3622,3460,3103,238
0.0,765,0.0,0,0,0,0,0,0,3293,1438,2697,4333,3553
0.0,766,0.0,0,0,0,0,0,0,2029,1836,2601,3492,861
0.0,767,0.0,0,0,0,0,0,0,1731,443,840,4308,349
0.0,768,0.0,1,2,0,0,2,0,9318,3657,4095,9179,831
0.0,769,0.0,0,0,0,0,0,0,3998,2648,4983,4090,2175
0.0,770,0.0,0,0,0,0,0,0,1511,2302,2205,2879,678
0.0,771,0.0,0,0,0,0,0,0,1068,2741,2242,585,1702
0.0,772,0.0,0,0,0,0,0,0,4397,4585,3987,2741,3020
